country,year,party_shift,neighbors_conflict,infant_mortality,gdp_growth,gdp_per_capita_ppp,population,inflation,unemployment,democracy_score,anocracy_polity,regime_durability,total_conflict_magnitude,civil_conflict,ethnic_conflict,international_conflict,any_conflict,partial_democracy,regime_openness,tenure_years,infant_mortality_lag1,gdp_growth_lag1,gdp_per_capita_ppp_lag1,inflation_lag1,unemployment_lag1,total_conflict_magnitude_lag1,democracy_score_lag1,gdp_growth_2yr_avg,high_infant_mortality,high_inflation,partial_dem_x_high_mort,partial_dem_x_nbr_conflict,conflict_neighborhood_4plus,conflict_neighborhood_2plus
IRQ,2020,0,1,22.8,-12.0367930960454,12827.6345392293,42116605.0,0.574162679425856,15.766,6.0,0.0,4.0,5.0,0.0,5.0,0.0,1.0,0.5,0.0,1,23.5,5.5137905789381,14910.225032382,-0.198965380023882,14.096,5.0,6.0,-3.26150125855365,1.0,0.0,0.5,0.5,0.0,0.0
IRQ,2021,1,1,22.1,1.5021807095434,12731.7535755128,43071211.0,6.04186489058043,16.173,6.0,0.0,4.0,5.0,0.0,5.0,0.0,1.0,0.5,0.0,2,22.8,-12.0367930960454,12827.6345392293,0.574162679425856,15.766,5.0,6.0,-5.267306193251001,1.0,0.0,0.5,0.5,0.0,0.0
IRQ,2022,0,1,21.4,7.95904804990212,13433.3977166956,44070551.0,4.9947659638103,15.41,6.0,0.0,4.0,5.0,0.0,5.0,0.0,1.0,0.5,0.0,0,22.1,1.5021807095434,12731.7535755128,6.04186489058043,16.173,5.0,6.0,4.73061437972276,1.0,0.0,0.5,0.5,0.0,0.0
IRQ,2023,0,1,20.7,0.517705525140073,13202.3228073856,45074049.0,4.35835351089595,15.239,6.0,0.0,4.0,5.0,0.0,5.0,0.0,1.0,0.5,0.0,1,21.4,7.95904804990212,13433.3977166956,4.9947659638103,15.41,5.0,6.0,4.238376787521096,1.0,0.0,0.5,0.5,0.0,0.0
IRQ,2024,0,1,20.1,-1.54525198319173,12725.0431260364,46042015.0,2.6116961151764,15.293,6.0,0.0,4.0,5.0,0.0,5.0,0.0,1.0,0.5,0.0,2,20.7,0.517705525140073,13202.3228073856,4.35835351089595,15.239,5.0,6.0,-0.5137732290258286,1.0,0.0,0.5,0.5,0.0,0.0
ISR,1970,0,0,25.4,7.30733562481677,18270.06444120635,2974000.0,6.11074203598736,6.6025,9.0,0.0,22.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,0,18.4,3.53620866972961,18109.67372703895,5.66318573909345,6.662,0.0,8.0,7.30733562481677,1.0,0.0,0.5,0.0,0.0,0.0
ISR,1971,0,0,24.6,10.9510708625275,18270.06444120635,3069000.0,11.9724516736199,6.6025,9.0,0.0,23.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,1,25.4,7.30733562481677,18109.67372703895,6.11074203598736,6.662,6.0,9.0,9.129203243672135,1.0,1.0,0.5,0.0,0.0,0.0
ISR,1972,0,0,23.9,12.1465543644432,18270.06444120635,3148000.0,12.8813065050823,6.6025,9.0,0.0,24.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,2,24.6,10.9510708625275,18109.67372703895,11.9724516736199,6.662,2.0,9.0,11.54881261348535,1.0,1.0,0.5,0.0,0.0,0.0
ISR,1973,0,0,23.1,5.58746394207819,18270.06444120635,3278000.0,20.0324397949855,6.6025,9.0,0.0,25.0,5.0,0.0,2.0,3.0,1.0,0.5,0.0,3,23.9,12.1465543644432,18109.67372703895,12.8813065050823,6.662,2.0,9.0,8.867009153260694,1.0,1.0,0.5,0.0,0.0,0.0
ISR,1974,0,0,22.2,6.47616144401562,18270.06444120635,3377000.0,39.6800205078045,6.6025,9.0,0.0,26.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,4,23.1,5.58746394207819,18109.67372703895,20.0324397949855,6.662,5.0,9.0,6.031812693046904,1.0,1.0,0.5,0.0,0.0,0.0
ISR,1975,0,1,21.1,3.24281927767115,18270.06444120635,3455000.0,39.3067019769322,6.6025,9.0,0.0,27.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,5,22.2,6.47616144401562,18109.67372703895,39.6800205078045,6.662,2.0,9.0,4.859490360843385,1.0,1.0,0.5,0.5,0.0,0.0
ISR,1976,0,1,19.9,0.322503652229273,18270.06444120635,3533000.0,31.3108602275757,6.6025,9.0,0.0,28.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,6,21.1,3.24281927767115,18109.67372703895,39.3067019769322,6.662,2.0,9.0,1.7826614649502106,1.0,1.0,0.5,0.5,0.0,0.0
ISR,1977,1,1,18.6,1.03529921058237,18270.06444120635,3613000.0,34.6167272829376,6.6025,9.0,0.0,29.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,7,19.9,0.322503652229273,18109.67372703895,31.3108602275757,6.662,2.0,9.0,0.6789014314058206,1.0,1.0,0.5,0.5,0.0,0.0
ISR,1978,0,1,17.4,5.55508715376642,18270.06444120635,3690000.0,50.5509459859395,6.6025,9.0,0.0,30.0,4.0,0.0,2.0,2.0,1.0,0.5,0.0,0,18.6,1.03529921058237,18109.67372703895,34.6167272829376,6.662,2.0,9.0,3.295193182174394,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1979,0,1,16.4,6.20781581339436,18270.06444120635,3786000.0,78.3100201622935,6.6025,9.0,0.0,31.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,1,17.4,5.55508715376642,18109.67372703895,50.5509459859395,6.662,4.0,9.0,5.881451483580389,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1980,0,1,15.5,1.67044186363161,18270.06444120635,3878000.0,131.025002810633,6.6025,9.0,0.0,32.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,2,16.4,6.20781581339436,18109.67372703895,78.3100201622935,6.662,2.0,9.0,3.939128838512984,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1981,0,1,14.7,5.33992670698777,18270.06444120635,3956000.0,116.800000344522,6.6025,6.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,3,15.5,1.67044186363161,18109.67372703895,131.025002810633,6.662,2.0,9.0,3.505184285309689,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1982,0,1,14.1,2.08250042347377,18270.06444120635,4031000.0,120.364407727812,6.6025,6.0,0.0,1.0,7.0,0.0,2.0,5.0,1.0,0.5,0.0,4,14.7,5.33992670698777,18109.67372703895,116.800000344522,6.662,2.0,6.0,3.7112135652307687,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1983,0,1,13.4,3.35910137510471,18270.06444120635,4105000.0,145.951502714297,6.6025,6.0,0.0,2.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,5,14.1,2.08250042347377,18109.67372703895,120.364407727812,6.662,7.0,6.0,2.720800899289239,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1984,0,1,12.8,0.933214010494638,18270.06444120635,4159000.0,373.215631362847,6.6025,6.0,0.0,3.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,6,13.4,3.35910137510471,18109.67372703895,145.951502714297,6.662,6.0,6.0,2.1461576927996733,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1985,0,1,12.2,4.03694020672467,18270.06444120635,4233000.0,307.161914643941,6.6025,6.0,0.0,4.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,7,12.8,0.933214010494638,18109.67372703895,373.215631362847,6.662,6.0,6.0,2.485077108609653,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1986,0,1,11.6,4.19014432194915,18270.06444120635,4299000.0,47.6449275362319,6.6025,6.0,0.0,5.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,8,12.2,4.03694020672467,18109.67372703895,307.161914643941,6.662,6.0,6.0,4.113542264336909,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1987,0,1,11.0,7.13971140010318,18270.06444120635,4369000.0,19.079754601227,6.6025,6.0,0.0,6.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,9,11.6,4.19014432194915,18109.67372703895,47.6449275362319,6.662,6.0,6.0,5.664927861026165,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1988,0,1,10.5,2.91001631242278,18270.06444120635,4442000.0,16.3833075734158,6.6025,6.0,0.0,7.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,10,11.0,7.13971140010318,18109.67372703895,19.079754601227,6.662,6.0,6.0,5.024863856262979,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1989,0,1,10.1,0.574746841063316,18270.06444120635,4518000.0,20.3187250996016,6.6025,6.0,0.0,8.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,11,10.5,2.91001631242278,18109.67372703895,16.3833075734158,6.662,6.0,6.0,1.742381576743047,0.0,1.0,0.0,0.5,0.0,0.0
ISR,1990,0,0,9.6,7.3151991296676,25340.9813271336,4660000.0,17.2553348050036,6.6025,6.0,0.0,9.0,6.0,0.0,2.0,4.0,1.0,0.5,0.0,12,10.1,0.574746841063316,18109.67372703895,20.3187250996016,6.662,6.0,6.0,3.944972985365457,0.0,1.0,0.0,0.0,0.0,0.0
ISR,1991,0,0,9.2,7.72611507495277,25704.7207371288,4949000.0,19.1088798242862,13.387,6.0,0.0,10.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,13,9.6,7.3151991296676,25340.9813271336,17.2553348050036,6.662,6.0,6.0,7.520657102310184,0.0,1.0,0.0,0.0,0.0,0.0
ISR,1992,1,0,8.7,7.75926624282712,26758.4290726582,5123000.0,12.0653319283457,14.08,6.0,0.0,11.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,14,9.2,7.72611507495277,25704.7207371288,19.1088798242862,13.387,2.0,6.0,7.742690658889945,0.0,1.0,0.0,0.0,0.0,0.0
ISR,1993,0,0,8.1,4.11675642426739,27129.2193762452,5261000.0,10.8838740009403,12.741,6.0,0.0,12.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0,8.7,7.75926624282712,26758.4290726582,12.0653319283457,14.08,2.0,6.0,5.938011333547254,0.0,1.0,0.0,0.0,0.0,0.0
ISR,1994,0,0,7.6,7.42784534825054,28399.3981907056,5399000.0,12.253550985796,9.934,6.0,0.0,13.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,1,8.1,4.11675642426739,27129.2193762452,10.8838740009403,12.741,2.0,6.0,5.772300886258964,0.0,1.0,0.0,0.0,0.0,0.0
ISR,1995,0,0,7.2,6.60292461082722,29477.45829469,5545000.0,9.93389990557126,8.782,6.0,0.0,14.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,2,7.6,7.42784534825054,28399.3981907056,12.253550985796,9.934,2.0,6.0,7.015384979538879,0.0,0.0,0.0,0.0,0.0,0.0
ISR,1996,1,0,6.7,5.83892253875895,30392.8973069758,5692000.0,11.4585122831129,8.455,6.0,0.0,15.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,3,7.2,6.60292461082722,29477.45829469,9.93389990557126,8.782,2.0,6.0,6.220923574793083,0.0,1.0,0.0,0.0,0.0,0.0
ISR,1997,0,0,6.4,3.61026597240067,30713.159801923,5836000.0,8.95499383477184,9.751,6.0,0.0,16.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0,6.7,5.83892253875895,30392.8973069758,11.4585122831129,8.455,2.0,6.0,4.724594255579809,0.0,0.0,0.0,0.0,0.0,0.0
ISR,1998,0,0,6.1,4.1019344139424,31250.1071698272,5971000.0,5.48875371339656,10.749,6.0,0.0,17.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,1,6.4,3.61026597240067,30713.159801923,8.95499383477184,9.751,2.0,6.0,3.856100193171534,0.0,0.0,0.0,0.0,0.0,0.0
ISR,1999,1,0,5.8,3.28835789304527,31466.1683689237,6125000.0,5.18975459299983,11.183,6.0,0.0,18.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,2,6.1,4.1019344139424,31250.1071698272,5.48875371339656,10.749,2.0,6.0,3.6951461534938344,0.0,0.0,0.0,0.0,0.0,0.0
ISR,2000,0,1,5.6,8.59152200608253,33278.5412285682,6289000.0,1.03263640999489,11.102,6.0,0.0,19.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0,5.8,3.28835789304527,31466.1683689237,5.18975459299983,11.183,2.0,6.0,5.9399399495638985,0.0,0.0,0.0,0.5,0.0,0.0
ISR,2001,1,1,5.4,0.270471415054473,32591.2116817431,6439000.0,1.12302839116721,11.812,6.0,0.0,20.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,1,5.6,8.59152200608253,33278.5412285682,1.03263640999489,11.102,2.0,6.0,4.430996710568501,0.0,0.0,0.0,0.5,0.0,0.0
ISR,2002,0,1,5.1,-0.152880392675172,31892.5395978816,6570000.0,5.80234589468429,12.888,6.0,0.0,21.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0,5.4,0.270471415054473,32591.2116817431,1.12302839116721,11.812,2.0,6.0,0.058795511189649596,0.0,0.0,0.0,0.5,0.0,0.0
ISR,2003,0,1,4.9,1.43455918035305,31771.2115906733,6689700.0,0.70763061681807,13.505,6.0,0.0,22.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,1,5.1,-0.152880392675172,31892.5395978816,5.80234589468429,12.888,2.0,6.0,0.6408393938389381,0.0,0.0,0.0,0.5,0.0,0.0
ISR,2004,0,1,4.7,4.64944459908543,32665.8537052438,6809000.0,-0.421595034547416,13.029,6.0,0.0,23.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,2,4.9,1.43455918035305,31771.2115906733,0.70763061681807,13.505,2.0,6.0,3.042001889719239,0.0,0.0,0.0,0.5,0.0,0.0
ISR,2005,0,1,4.5,4.35256427740218,33491.9913996395,6930100.0,1.34070328119492,11.342,6.0,0.0,24.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,3,4.7,4.64944459908543,32665.8537052438,-0.421595034547416,13.029,2.0,6.0,4.501004438243804,0.0,0.0,0.0,0.5,0.0,0.0
